OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
119,1,2016-02-01,p1089531,1,2400,c051894
125,2,2016-02-01,p1133371,3,3000,c335053
125,3,2016-02-01,p1246581,2,2272,c335053
125,4,2016-02-01,p1012751,1,1350,c335053
125,7,2016-02-01,p1012581,1,1050,c335053
125,8,2016-02-01,p1144371,1,2850,c335053
125,10,2016-02-01,p1005771,1,1850,c335053
125,11,2016-02-01,p1178011,1,8800,c335053
133,4,2016-02-01,p1207281,1,2600,c017567
133,5,2016-02-01,p1013161,1,3000,c017567
133,8,2016-02-01,p1144371,1,2850,c017567
133,9,2016-02-01,p1100371,3,1200,c017567
135,5,2016-02-01,p1012951,1,3000,c275248
135,6,2016-02-01,p1246581,3,3408,c275248
137,2,2016-02-01,p1012811,1,2500,c037932
149,3,2016-02-01,p1005891,1,1950,c039938
151,7,2016-02-01,p1005621,2,5800,c348709
153,1,2016-02-01,p1013161,2,6000,c234800
165,5,2016-02-01,p1005771,1,1850,c051771
169,2,2016-02-01,p1207281,1,2600,c238049
169,5,2016-02-01,p1005891,1,1950,c238049
169,7,2016-02-01,p1012951,1,3000,c238049
169,8,2016-02-01,p1012751,1,1350,c238049
171,5,2016-02-01,p1201601,1,2870,c267054
175,4,2016-02-01,p1175481,1,1200,c064094
177,3,2016-02-01,p1012811,1,2500,c215674
177,4,2016-02-01,p1133371,2,2000,c215674
177,5,2016-02-01,p1207281,1,2600,c215674
177,6,2016-02-01,p1100371,2,800,c215674
181,8,2016-02-01,p1012751,1,1350,c122515
183,1,2016-02-01,p1178011,1,8800,c116443
183,3,2016-02-01,p1256521,1,1650,c116443
187,1,2016-02-01,p1012811,1,2500,c052684
189,1,2016-02-01,p1207281,1,2600,c200041
191,3,2016-02-01,p1179241,1,1500,c017754
197,6,2016-02-01,p1119071,1,1091,c365956
205,6,2016-02-01,p1246581,4,4544,c096939
205,7,2016-02-01,p1012581,1,1050,c096939
213,3,2016-02-01,p1012761,1,1900,c312857
213,6,2016-02-01,p1162631,1,4150,c312857
215,1,2016-02-01,p1127201,1,3727,c057038
11,3,2016-02-01,p1012951,1,3000,c291927
15,1,2016-02-01,p1178011,1,8800,c111750
15,5,2016-02-01,p1005771,1,1850,c111750
15,7,2016-02-01,p1246581,1,1136,c111750
15,8,2016-02-01,p1013161,1,3000,c111750
15,13,2016-02-01,p1012951,1,3000,c111750
19,9,2016-02-01,p1175481,1,1200,c312197
29,4,2016-02-01,p1054261,1,2091,c148616
31,3,2016-02-01,p1054261,1,2091,c305163
35,6,2016-02-01,p1012811,1,2500,c155301
35,11,2016-02-01,p1036481,1,1050,c155301
37,4,2016-02-01,p1194801,1,7400,c310596
37,13,2016-02-01,p1207281,1,2600,c310596
39,3,2016-02-01,p1002841,1,14000,c238833
39,4,2016-02-01,p1144371,2,5700,c238833
41,1,2016-02-01,p1207281,1,2600,c345760
41,3,2016-02-01,p1012811,1,2500,c345760
49,2,2016-02-01,p1072601,1,4150,c302963
55,15,2016-02-01,p1178011,1,8800,c280766
55,16,2016-02-01,p1179241,1,1500,c280766
55,17,2016-02-01,p1207281,1,2600,c280766
55,21,2016-02-01,p1001771,1,3300,c280766
55,22,2016-02-01,p1005891,1,1950,c280766
55,23,2016-02-01,p1144371,1,2850,c280766
57,5,2016-02-01,p1001771,1,3300,c222322
61,1,2016-02-01,p1012581,2,2100,c357801
61,2,2016-02-01,p1012951,1,3000,c357801
61,4,2016-02-01,p1005621,1,2900,c357801
63,1,2016-02-01,p1012761,1,1900,c199913
63,2,2016-02-01,p1036481,1,1050,c199913
69,1,2016-02-01,p1178011,1,8800,c308745
69,4,2016-02-01,p1144371,1,2850,c308745
69,5,2016-02-01,p1097591,1,600,c308745
83,2,2016-02-01,p1089531,1,2400,c029643
87,1,2016-02-01,p1012751,2,2700,c056249
91,1,2016-02-01,p1179241,1,1500,c155875
95,4,2016-02-01,p1133371,1,1000,c130077
99,2,2016-02-01,p1179241,2,3000,c206248
101,3,2016-02-01,p1089531,1,2400,c316488
101,4,2016-02-01,p1005891,1,1950,c316488
105,5,2016-02-01,p1097831,1,1318,c318873
111,2,2016-02-01,p1012641,1,1550,c283206
115,6,2016-02-01,p1005771,1,1850,c093176
115,7,2016-02-01,p1005891,1,1950,c093176
117,1,2016-02-01,p1246581,1,1136,c283212
119,2,2016-02-01,p1005771,1,1850,c153365
121,3,2016-02-01,p1201601,1,2870,c222461
121,4,2016-02-01,p1175481,1,1200,c222461
121,6,2016-02-01,p1246581,1,1136,c222461
121,7,2016-02-01,p1133371,1,1000,c222461
121,8,2016-02-01,p1012581,1,1050,c222461
123,1,2016-02-01,p1194801,2,14800,c211881
123,2,2016-02-01,p1013161,1,3000,c211881
123,3,2016-02-01,p1005771,1,1850,c211881
123,4,2016-02-01,p1005891,1,1950,c211881
123,9,2016-02-01,p1162631,1,4150,c211881
123,11,2016-02-01,p1201601,2,5740,c211881
123,12,2016-02-01,p1179241,1,1500,c211881
125,1,2016-02-01,p1246581,2,2272,c051339
131,2,2016-02-01,p1178011,1,8800,c017552
131,3,2016-02-01,p1201601,1,2870,c017552
131,4,2016-02-01,p1127201,1,3727,c017552
135,2,2016-02-01,p1005891,2,3900,c316825
139,7,2016-02-01,p1005891,2,3900,c335945
139,9,2016-02-01,p1175481,1,1200,c335945
145,2,2016-02-01,p1012761,1,1900,c310506
149,1,2016-02-01,p1072601,1,4150,c179219
149,4,2016-02-01,p1194801,1,7400,c179219
159,2,2016-02-01,p1072601,1,4150,c276910
161,4,2016-02-01,p1234751,1,909,c218626
165,6,2016-02-01,p1013161,1,3000,c225944
165,11,2016-02-01,p1005771,1,1850,c225944
167,5,2016-02-01,p1175481,1,1200,c086592
173,2,2016-02-01,p1005771,2,3700,c028666
177,7,2016-02-01,p1119071,2,2182,c226940
179,1,2016-02-01,p1072601,2,8300,c105430
183,3,2016-02-01,p1178011,1,8800,c130428
183,5,2016-02-01,p1089531,1,2400,c130428
183,7,2016-02-01,p1207281,1,2600,c130428
183,8,2016-02-01,p1012751,1,1350,c130428
187,1,2016-02-01,p1178011,1,8800,c078754
187,4,2016-02-01,p1012751,2,2700,c078754
197,1,2016-02-01,p1072601,1,4150,c063771
197,2,2016-02-01,p1162631,1,3320,c063771
203,1,2016-02-01,p1072601,1,4150,c346952
207,5,2016-02-01,p1054261,1,2091,c329288
213,2,2016-02-01,p1005771,1,1850,c037999
217,2,2016-02-01,p1139701,3,3135,c057792
221,2,2016-02-01,p1072601,1,4150,c094407
221,5,2016-02-01,p1100371,1,400,c094407
231,2,2016-02-01,p1089531,1,2400,c222232
231,6,2016-02-01,p1005621,1,2900,c222232
231,8,2016-02-01,p1201601,1,2870,c222232
231,9,2016-02-01,p1001771,1,3300,c222232
235,4,2016-02-01,p1100371,2,800,c104743
61,6,2016-02-02,p1012751,1,1350,c172837
63,1,2016-02-02,p1178011,2,17600,c262541
65,2,2016-02-02,p1139681,-1,-909,c083132
69,6,2016-02-02,p1012811,1,2500,c052308
71,3,2016-02-02,p1026741,1,3227,c228889
71,8,2016-02-02,p1006411,1,1091,c228889
73,3,2016-02-02,p1175481,1,1200,c232842
73,4,2016-02-02,p1089531,1,2400,c232842
77,1,2016-02-02,p1030071,2,8800,c350273
77,7,2016-02-02,p1211951,1,1650,c350273
77,8,2016-02-02,p1012761,1,1900,c350273
77,14,2016-02-02,p1001771,1,3300,c350273
79,2,2016-02-02,p1005891,2,3900,c094185
83,7,2016-02-02,p1144371,3,8550,c235867
85,4,2016-02-02,p1191881,1,1750,c337999
85,5,2016-02-02,p1005771,1,1850,c337999
101,1,2016-02-02,p1256521,1,1650,c222461
101,2,2016-02-02,p1052661,1,1318,c222461
101,3,2016-02-02,p1012761,1,1900,c222461
103,2,2016-02-02,p1175481,1,1200,c032944
103,5,2016-02-02,p1005891,1,1950,c032944
105,6,2016-02-02,p1072601,1,4150,c335135
105,11,2016-02-02,p1036481,2,2100,c335135
105,14,2016-02-02,p1012641,1,1550,c335135
109,1,2016-02-02,p1005891,4,7800,c262304
109,2,2016-02-02,p1005621,1,2900,c262304
109,10,2016-02-02,p1012581,1,1050,c262304
121,3,2016-02-02,p1006411,2,2182,c100815
121,5,2016-02-02,p1175481,2,2400,c100815
121,6,2016-02-02,p1005621,1,2900,c100815
121,7,2016-02-02,p1012581,1,1050,c100815
121,8,2016-02-02,p1012641,1,1550,c100815
121,12,2016-02-02,p1072601,2,8300,c100815
121,14,2016-02-02,p1012751,1,1350,c100815
125,1,2016-02-02,p1178011,1,8800,c274126
125,3,2016-02-02,p1127201,1,3727,c274126
125,4,2016-02-02,p1194801,1,7400,c274126
129,9,2016-02-02,p1072601,1,4150,c045953
133,1,2016-02-02,p1005891,1,1950,c314136
133,3,2016-02-02,p1175481,2,2400,c314136
139,1,2016-02-02,p1012951,1,3000,c130228
139,6,2016-02-02,p1012811,1,2500,c130228
139,7,2016-02-02,p1175481,1,1200,c130228
139,8,2016-02-02,p1005771,1,1850,c130228
139,11,2016-02-02,p1179241,1,1500,c130228
139,13,2016-02-02,p1012751,1,1350,c130228
139,17,2016-02-02,p1012581,2,2100,c130228
139,20,2016-02-02,p1194801,1,7400,c130228
139,21,2016-02-02,p1201601,1,2870,c130228
145,2,2016-02-02,p1012581,1,1050,c187622
145,3,2016-02-02,p1001771,1,3300,c187622
145,4,2016-02-02,p1005891,1,1950,c187622
145,6,2016-02-02,p1012751,1,1350,c187622
145,7,2016-02-02,p1012811,1,2500,c187622
147,2,2016-02-02,p1175481,1,1200,c366163
147,5,2016-02-02,p1012811,1,2500,c366163
147,6,2016-02-02,p1191881,1,1750,c366163
149,3,2016-02-02,p1178011,1,8800,c082560
159,1,2016-02-02,p1089531,1,2400,c339321
169,1,2016-02-02,p1175481,1,1200,c364899
169,5,2016-02-02,p1005891,1,1950,c364899
169,7,2016-02-02,p1207281,1,2600,c364899
169,10,2016-02-02,p1030071,1,4400,c364899
171,4,2016-02-02,p1002841,1,14000,c193316
177,2,2016-02-02,p1100371,2,800,c017646
179,1,2016-02-02,p1246581,2,2272,c214899
183,3,2016-02-02,p1012761,1,1900,c295877
185,1,2016-02-02,p1194801,1,7400,c348181
185,5,2016-02-02,p1179241,1,1500,c348181
185,8,2016-02-02,p1178011,2,17600,c348181
189,2,2016-02-02,p1194801,1,7400,c268228
193,1,2016-02-02,p1072601,1,4150,c238049
195,3,2016-02-02,p1012751,1,1350,c076781
195,4,2016-02-02,p1012811,1,2500,c076781
195,6,2016-02-02,p1191881,1,1750,c076781
195,7,2016-02-02,p1139681,2,1818,c076781
21,5,2016-02-02,p1127201,1,3727,c317547
21,7,2016-02-02,p1175481,1,1200,c317547
21,9,2016-02-02,p1005891,1,1950,c317547
23,2,2016-02-02,p1133371,2,2000,c315433
27,1,2016-02-02,p1178011,1,8359,c084237
33,3,2016-02-02,p1012951,1,3000,c218286
33,4,2016-02-02,p1012751,1,1350,c218286
43,8,2016-02-02,p1052661,1,1318,c312420
43,9,2016-02-02,p1246581,1,1136,c312420
45,1,2016-02-02,p1052661,1,1278,c079691
45,2,2016-02-02,p1097821,1,882,c079691
53,1,2016-02-02,p1012751,1,1350,c106015
53,2,2016-02-02,p1005771,1,1850,c106015
59,3,2016-02-02,p1179241,2,3000,c026507
59,7,2016-02-02,p1005771,2,3700,c026507
61,2,2016-02-02,p1175481,1,1200,c147015
61,3,2016-02-02,p1005891,1,1950,c147015
61,8,2016-02-02,p1179241,1,1500,c147015
61,10,2016-02-02,p1052661,1,1318,c147015
69,2,2016-02-02,p1152861,2,2182,c297997
73,2,2016-02-02,p1256521,1,1650,c111738
77,1,2016-02-02,p1006411,1,1091,c048774
83,6,2016-02-02,p1175481,1,1200,c122996
83,7,2016-02-02,p1005891,1,1950,c122996
83,8,2016-02-02,p1012811,2,5000,c122996
87,2,2016-02-02,p1072601,1,4150,c123874
87,4,2016-02-02,p1097821,2,1818,c123874
87,5,2016-02-02,p1052661,2,2636,c123874
87,6,2016-02-02,p1006411,1,1091,c123874
89,3,2016-02-02,p1005891,1,1950,c221347
89,5,2016-02-02,p1012751,1,1350,c221347
103,1,2016-02-02,p1011291,2,546,c038099
105,1,2016-02-02,p1012761,2,3800,c269638
111,1,2016-02-02,p1012811,1,2500,c230879
111,6,2016-02-02,p1005891,2,3900,c230879
111,10,2016-02-02,p1175481,1,1200,c230879
111,11,2016-02-02,p1012581,1,1050,c230879
113,2,2016-02-02,p1089531,1,2400,c292381
113,3,2016-02-02,p1179241,1,1500,c292381
121,2,2016-02-02,p1178011,1,8800,c084202
141,4,2016-02-02,p1072601,1,4150,c369132
141,6,2016-02-02,p1012581,1,1050,c369132
159,1,2016-02-02,p1072601,1,4150,c219424
161,2,2016-02-02,p1194801,1,7400,c304195
175,1,2016-02-02,p1175481,2,2400,c017517
175,4,2016-02-02,p1006411,2,2182,c017517
179,2,2016-02-02,p1072601,2,8300,c366888
179,8,2016-02-02,p1012761,1,1900,c366888
179,10,2016-02-02,p1012581,1,1050,c366888
185,4,2016-02-02,p1207281,1,2600,c088320
205,1,2016-02-02,p1207281,1,2600,c312185
213,1,2016-02-02,p1127201,1,3727,c356418
213,3,2016-02-02,p1194801,1,7400,c356418
217,1,2016-02-02,p1175481,1,840,c343724
217,2,2016-02-02,p1162631,1,4150,c343724
219,1,2016-02-02,p1030071,1,4400,c131055
225,1,2016-02-02,p1175481,1,840,c066245
227,4,2016-02-02,p1175481,1,840,c168924
231,3,2016-02-02,p1097821,2,1818,c366888
231,4,2016-02-02,p1054261,2,4182,c366888
231,5,2016-02-02,p1194801,1,7400,c366888
231,6,2016-02-02,p1002841,1,14000,c366888
233,6,2016-02-02,p1072601,1,4150,c110521
233,7,2016-02-02,p1005771,1,1850,c110521
5,3,2016-02-02,p1012811,1,2500,c316358
9,1,2016-02-02,p1162631,1,4150,c327488
9,2,2016-02-02,p1127201,1,3727,c327488
9,3,2016-02-02,p1100371,1,400,c327488
11,3,2016-02-02,p1012951,1,3000,c307070
11,5,2016-02-02,p1191881,1,1750,c307070
13,3,2016-02-02,p1012951,1,3000,c349508
13,5,2016-02-02,p1201601,1,2870,c349508
17,5,2016-02-02,p1001771,1,3300,c217219
17,6,2016-02-02,p1012951,1,3000,c217219
17,10,2016-02-02,p1002841,1,14000,c217219
17,12,2016-02-02,p1005771,1,1850,c217219
19,1,2016-02-02,p1162631,2,8300,c345078
19,2,2016-02-02,p1127201,1,3727,c345078
19,4,2016-02-02,p1005891,1,1950,c345078
21,5,2016-02-02,p1191881,1,1750,c263277
21,6,2016-02-02,p1127201,1,3727,c263277
21,8,2016-02-02,p1175481,1,1200,c263277
25,1,2016-02-02,p1162631,3,12450,c307738
25,3,2016-02-02,p1178011,1,8800,c307738
25,4,2016-02-02,p1054261,2,4182,c307738
25,5,2016-02-02,p1191881,1,1750,c307738
25,6,2016-02-02,p1201601,1,2870,c307738
35,4,2016-02-02,p1005891,1,1950,c093024
37,4,2016-02-02,p1030071,1,4400,c344134
37,5,2016-02-02,p1127201,1,3727,c344134
39,1,2016-02-02,p1179241,1,1500,c083862
39,4,2016-02-02,p1036481,1,1050,c083862
39,6,2016-02-02,p1013161,3,9000,c083862
41,4,2016-02-02,p1012751,-2,-2700,c166039
43,2,2016-02-02,p1002841,1,14000,c059876
43,3,2016-02-02,p1211951,1,1650,c059876
43,4,2016-02-02,p1012751,1,1350,c059876
43,5,2016-02-02,p1144371,2,5700,c059876
45,3,2016-02-02,p1194801,1,7400,c056226
45,6,2016-02-02,p1012751,1,1350,c056226
53,5,2016-02-02,p1005891,2,3900,c256610
53,6,2016-02-02,p1011291,3,819,c256610
57,4,2016-02-02,p1175481,1,1200,c319923
57,5,2016-02-02,p1005771,1,1850,c319923
11,5,2016-02-03,p1072601,1,4150,c261935
23,4,2016-02-03,p1005891,1,1950,c365610
23,5,2016-02-03,p1012951,1,3000,c365610
29,3,2016-02-03,p1012811,1,2500,c038886
29,4,2016-02-03,p1012751,1,1350,c038886
29,5,2016-02-03,p1012951,1,3000,c038886
31,1,2016-02-03,p1030071,1,4400,c037998
31,2,2016-02-03,p1012761,1,1900,c037998
31,3,2016-02-03,p1012751,1,1350,c037998
49,4,2016-02-03,p1052661,1,1318,c343622
49,5,2016-02-03,p1097821,1,909,c343622
49,6,2016-02-03,p1097831,1,1318,c343622
51,5,2016-02-03,p1162631,1,4150,c030869
61,1,2016-02-03,p1072601,1,3942,c213699
67,5,2016-02-03,p1012751,1,1350,c103446
67,7,2016-02-03,p1097821,2,1818,c103446
67,11,2016-02-03,p1089531,1,2400,c103446
83,3,2016-02-03,p1072601,1,4150,c349653
93,2,2016-02-03,p1175481,1,1200,c040668
93,4,2016-02-03,p1012811,1,2500,c040668
93,5,2016-02-03,p1097591,2,1200,c040668
107,2,2016-02-03,p1005621,1,2900,c310837
107,3,2016-02-03,p1179241,1,1500,c310837
107,6,2016-02-03,p1001771,1,3300,c310837
109,3,2016-02-03,p1012751,1,1350,c348181
111,7,2016-02-03,p1175481,1,1200,c042176
115,3,2016-02-03,p1175481,2,2400,c043524
119,1,2016-02-03,p1144371,1,2850,c274185
119,3,2016-02-03,p1012761,1,1900,c274185
119,4,2016-02-03,p1012811,1,2500,c274185
119,6,2016-02-03,p1005891,1,1950,c274185
119,7,2016-02-03,p1207281,1,2600,c274185
119,9,2016-02-03,p1089531,1,2400,c274185
121,2,2016-02-03,p1012811,1,2500,c130077
121,6,2016-02-03,p1012751,1,1350,c130077
125,4,2016-02-03,p1211951,3,4950,c156079
125,5,2016-02-03,p1207281,1,2600,c156079
125,6,2016-02-03,p1052661,3,3954,c156079
125,9,2016-02-03,p1097821,3,2727,c156079
125,12,2016-02-03,p1013161,1,3000,c156079
125,16,2016-02-03,p1012751,1,1350,c156079
135,3,2016-02-03,p1097821,1,909,c229091
135,4,2016-02-03,p1052661,2,2636,c229091
135,5,2016-02-03,p1011291,3,819,c229091
137,4,2016-02-03,p1175481,1,1200,c150852
147,1,2016-02-03,p1030071,1,4400,c134514
147,3,2016-02-03,p1100371,4,1600,c134514
147,6,2016-02-03,p1175481,1,1200,c134514
149,2,2016-02-03,p1179241,1,1500,c029643
147,2,2016-02-03,p1144371,1,2850,c360632
147,9,2016-02-03,p1002841,1,14000,c360632
149,1,2016-02-03,p1002841,2,28000,c155875
149,2,2016-02-03,p1133371,1,900,c155875
149,3,2016-02-03,p1133371,1,900,c155875
153,7,2016-02-03,p1001771,1,3300,c092647
153,11,2016-02-03,p1012811,2,5000,c092647
153,13,2016-02-03,p1012951,2,6000,c092647
167,1,2016-02-03,p1246581,1,1136,c302963
175,5,2016-02-03,p1234751,1,909,c017672
175,7,2016-02-03,p1246581,1,1136,c017672
179,1,2016-02-03,p1191881,1,1750,c293483
179,3,2016-02-03,p1179241,1,1500,c293483
181,1,2016-02-03,p1144371,3,8550,c129299
181,5,2016-02-03,p1002841,2,28000,c129299
181,9,2016-02-03,p1012761,1,1900,c129299
181,10,2016-02-03,p1001771,1,3300,c129299
181,11,2016-02-03,p1012581,1,1050,c129299
185,6,2016-02-03,p1144371,2,5700,c296091
191,4,2016-02-03,p1201601,1,2870,c044804
191,5,2016-02-03,p1179241,1,1500,c044804
193,1,2016-02-03,p1005771,1,1850,c142902
195,1,2016-02-03,p1005621,1,2900,c217219
195,2,2016-02-03,p1052661,1,1318,c217219
197,1,2016-02-03,p1100371,5,2000,c350148
197,2,2016-02-03,p1002841,1,14000,c350148
201,6,2016-02-03,p1175481,1,840,c335053
221,1,2016-02-03,p1231011,5,4545,c266817
227,2,2016-02-03,p1036481,1,1050,c124389
227,3,2016-02-03,p1012811,1,2500,c124389
227,4,2016-02-03,p1144371,1,2850,c124389
229,1,2016-02-03,p1133371,1,1000,c201165
231,2,2016-02-03,p1194801,1,7400,c366415
233,4,2016-02-03,p1012811,1,2500,c050169
233,5,2016-02-03,p1144371,1,2850,c050169
233,6,2016-02-03,p1100371,2,800,c050169
233,8,2016-02-03,p1013161,1,3000,c050169
233,10,2016-02-03,p1201601,1,2870,c050169
155,2,2016-02-03,p1002841,1,14000,c293026
155,3,2016-02-03,p1175481,1,1200,c293026
155,7,2016-02-03,p1013161,1,3000,c293026
155,8,2016-02-03,p1036481,1,1050,c293026
159,3,2016-02-03,p1012581,2,2100,c324615
159,4,2016-02-03,p1211951,1,1650,c324615
159,6,2016-02-03,p1144371,1,2850,c324615
159,8,2016-02-03,p1012761,1,1900,c324615
161,11,2016-02-03,p1030071,1,4400,c368342
175,1,2016-02-03,p1013161,1,3000,c115575
175,5,2016-02-03,p1072601,1,4150,c115575
179,2,2016-02-03,p1002841,1,14000,c099268
187,1,2016-02-03,p1011291,4,1092,c099268
191,1,2016-02-03,p1139681,3,2727,c275248
193,4,2016-02-03,p1072601,2,8300,c100815
193,9,2016-02-03,p1144371,1,2850,c100815
193,10,2016-02-03,p1012751,1,1350,c100815
195,4,2016-02-03,p1005891,3,5850,c059646
197,1,2016-02-03,p1012811,1,2500,c056399
197,8,2016-02-03,p1005621,1,2900,c056399
205,3,2016-02-03,p1011291,1,273,c274375
205,4,2016-02-03,p1119071,1,1091,c274375
207,6,2016-02-03,p1012751,1,1350,c119964
215,1,2016-02-03,p1005771,1,1850,c099839
215,2,2016-02-03,p1175481,1,840,c099839
217,1,2016-02-03,p1175481,1,1200,c354828
227,2,2016-02-03,p1011291,2,546,c179219
227,8,2016-02-03,p1002841,1,14000,c179219
227,10,2016-02-03,p1097831,1,1318,c179219
229,5,2016-02-03,p1036481,1,1050,c281886
229,6,2016-02-03,p1256521,1,1650,c281886
239,2,2016-02-03,p1002841,1,14000,c260290
239,3,2016-02-03,p1119071,1,1091,c260290
239,5,2016-02-03,p1097831,1,1318,c260290
243,1,2016-02-03,p1072601,1,4150,c057902
243,4,2016-02-03,p1012811,1,2500,c057902
245,5,2016-02-03,p1256521,1,1650,c052684
247,4,2016-02-03,p1175481,1,1200,c054365
253,1,2016-02-03,p1005891,1,1950,c081832
253,3,2016-02-03,p1026741,2,6454,c081832
255,1,2016-02-03,p1054261,1,2091,c111432
261,3,2016-02-03,p1175481,1,1200,c261935
261,4,2016-02-03,p1005891,1,1950,c261935
261,5,2016-02-03,p1002841,1,14000,c261935
263,14,2016-02-03,p1005891,1,1950,c225522
263,18,2016-02-03,p1005771,1,1850,c225522
25,11,2016-02-03,p1175481,1,1200,c065797
25,12,2016-02-03,p1005771,1,1850,c065797
43,1,2016-02-03,p1178011,1,8800,c360428
43,3,2016-02-03,p1162631,1,4150,c360428
43,5,2016-02-03,p1012761,1,1900,c360428
43,8,2016-02-03,p1144371,1,2850,c360428
47,1,2016-02-03,p1178011,1,8800,c327488
47,13,2016-02-03,p1191881,1,1750,c327488
47,14,2016-02-03,p1013161,1,3000,c327488
57,1,2016-02-03,p1191881,1,1750,c238056
57,2,2016-02-03,p1194801,1,7400,c238056
61,1,2016-02-03,p1002841,1,14000,c171257
61,5,2016-02-03,p1246581,2,2272,c171257
61,9,2016-02-03,p1012951,1,3000,c171257
65,5,2016-02-03,p1005891,1,1950,c340251
65,6,2016-02-03,p1005771,1,1850,c340251
67,1,2016-02-03,p1005891,2,3900,c160622
67,2,2016-02-03,p1175481,1,1200,c160622
69,1,2016-02-03,p1191881,1,1750,c214911
69,2,2016-02-03,p1012751,1,1350,c214911
77,3,2016-02-03,p1005891,5,9750,c054232
77,8,2016-02-03,p1072601,1,4150,c054232
77,10,2016-02-03,p1178011,1,8800,c054232
79,1,2016-02-03,p1246581,2,2272,c051339
81,1,2016-02-03,p1178011,1,8800,c093505
83,4,2016-02-03,p1201601,1,2870,c206400
87,1,2016-02-03,p1179241,2,3000,c037999
89,1,2016-02-03,p1119071,1,1091,c105246
89,2,2016-02-03,p1097821,1,909,c105246
117,3,2016-02-03,p1012641,1,1550,c302768
117,5,2016-02-03,p1012761,1,1900,c302768
133,2,2016-02-03,p1012751,1,1350,c084202
143,2,2016-02-03,p1001771,1,3300,c237565
145,1,2016-02-03,p1012761,1,1900,c111750
145,2,2016-02-03,p1030071,1,4400,c111750
145,4,2016-02-03,p1207281,1,2600,c111750
145,7,2016-02-03,p1097591,1,600,c111750
7,2,2016-02-04,p1005771,1,1850,c367116
7,7,2016-02-04,p1089531,1,2400,c367116
7,8,2016-02-04,p1175481,1,1200,c367116
7,9,2016-02-04,p1012751,1,1350,c367116
7,10,2016-02-04,p1012811,1,2500,c367116
9,2,2016-02-04,p1194801,2,14800,c043205
17,1,2016-02-04,p1097821,1,909,c333911
